,Unnamed: 0,dateSold,propertyType,lotAreaValue,address,imgSrc,price,listingDateTime,longitude,latitude,listingStatus,zpid,livingArea,daysOnZillow,bedrooms,bathrooms,country,currency,lotAreaUnit,hasImage,listingSubType.is_newHome
530,10,1626418800000,SINGLE_FAMILY,8712.0,"8595 Coral Gables Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/362c1fe7ebcc87680bf006989c1b3ca7-p_e.jpg,1101000,,-77.24353,38.921062,RECENTLY_SOLD,51748622,3604.0,-1,5.0,4.0,USA,USD,sqft,True,
531,11,1626418800000,SINGLE_FAMILY,0.6,"10143 Hillington Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/780488bd8b71f46fae75d0fc86a16626-p_e.jpg,1350000,,-77.29177,38.924297,RECENTLY_SOLD,51744331,3124.0,-1,4.0,4.0,USA,USD,acres,True,
532,12,1626418800000,SINGLE_FAMILY,0.51,"304 Berry St SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/54b62f26d024e5ed9f0d93b89e8783c9-p_e.jpg,1825000,,-77.25353,38.90632,RECENTLY_SOLD,51769766,6200.0,-1,5.0,6.0,USA,USD,acres,True,
533,13,1626418800000,SINGLE_FAMILY,0.34,"409 Course St NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/5f09b2d80976cd798d4e66b274cbdd00-p_e.jpg,925000,,-77.24908,38.919666,RECENTLY_SOLD,51748408,2800.0,-1,6.0,4.0,USA,USD,acres,True,
534,14,1626418800000,SINGLE_FAMILY,0.54,"9107 Streamview Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/82d093414f42fe230ffe97fc629b32f9-p_e.jpg,1175000,,-77.26065,38.936996,RECENTLY_SOLD,51745026,3730.0,-1,5.0,4.0,USA,USD,acres,True,
535,15,1626418800000,SINGLE_FAMILY,0.40927456382002,"9208 Brian Dr, Vienna, VA 22180","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.88023376464844,-77.26292419433594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=nlO7lgoee2WtWHr-fKwWWetIrWw=",600000,,-77.262924,38.880234,RECENTLY_SOLD,51804300,1196.0,-1,3.0,2.0,USA,USD,acres,,
536,16,1626332400000,SINGLE_FAMILY,0.77,"10000 Woodrow St, Vienna, VA 22181",https://photos.zillowstatic.com/fp/40116b059758c9631ef2348c93bb7729-p_e.jpg,2178900,,-77.29276,38.90631,RECENTLY_SOLD,2069507016,6800.0,-1,5.0,7.0,USA,USD,acres,True,
537,17,1626332400000,SINGLE_FAMILY,0.47,"9830 Meadow Valley Dr, Vienna, VA 22181",https://photos.zillowstatic.com/fp/f85ed67bc44fa4c8d841a90d96b1c106-p_e.jpg,910000,,-77.286285,38.914223,RECENTLY_SOLD,51769133,3150.0,-1,4.0,3.0,USA,USD,acres,True,
538,18,1626332400000,SINGLE_FAMILY,10018.8,"922 Ware St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/48cdcb79d8ac7508ef5e81d024f220f6-p_e.jpg,867500,,-77.2634,38.886562,RECENTLY_SOLD,51803971,2207.0,-1,4.0,3.0,USA,USD,sqft,True,
539,19,1626332400000,SINGLE_FAMILY,0.76907713498623,"2304 Gerken Ave, Vienna, VA 22181",https://photos.zillowstatic.com/fp/15c277e2081eb9f576a41ed4123e9e91-p_e.jpg,2178999,,-77.29213,38.90663,RECENTLY_SOLD,51766992,6800.0,-1,5.0,7.0,USA,USD,acres,True,
540,20,1626332400000,SINGLE_FAMILY,1.98,"10181 Cedar Pond Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/1d6e9812f41597077c6c2b705901a8cc-p_e.jpg,1449000,,-77.296936,38.92408,RECENTLY_SOLD,51744349,5398.0,-1,5.0,6.0,USA,USD,sqft,True,
541,21,1626332400000,SINGLE_FAMILY,0.6,"9713 Flint Hill Ct, Vienna, VA 22181",https://photos.zillowstatic.com/fp/2d0b4b837369ca032e8a0607482d97e3-p_e.jpg,1645000,,-77.28159,38.89061,RECENTLY_SOLD,51770687,5356.0,-1,7.0,7.0,USA,USD,acres,True,
542,22,1626332400000,SINGLE_FAMILY,0.35,"2608 Lakevale Dr, Vienna, VA 22181",https://photos.zillowstatic.com/fp/8a4b2e34f68e4b173ff60cfe04d7eee7-p_e.jpg,950000,,-77.29573,38.893124,RECENTLY_SOLD,51767838,3192.0,-1,5.0,3.0,USA,USD,acres,True,
543,23,1626332400000,SINGLE_FAMILY,0.28,"914 Symphony Cir SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/1a7558f36ba26aa28f3a1323e886659b-p_e.jpg,1370102,,-77.25475,38.892582,RECENTLY_SOLD,51772374,3543.0,-1,4.0,5.0,USA,USD,sqft,True,
544,24,1626246000000,SINGLE_FAMILY,0.27,"121 Oak St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/dc29ce0966ac5f4eaecac1a42ff7e2ef-p_e.jpg,1230000,,-77.26026,38.895336,RECENTLY_SOLD,51772599,4488.0,-1,6.0,6.0,USA,USD,acres,True,
545,25,1626246000000,SINGLE_FAMILY,1.84,"2043 Hunter Mill Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/27251f19c9473fc356d83828c7b71eb7-p_e.jpg,1125000,,-77.3051,38.922245,RECENTLY_SOLD,51744294,3186.0,-1,4.0,4.0,USA,USD,sqft,True,
546,26,1626246000000,SINGLE_FAMILY,0.32,"9412 Delancey Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/9e1c37001a2dc00354f73cdc72aa21ce-p_e.jpg,1100000,,-77.27085,38.91838,RECENTLY_SOLD,51745558,2234.0,-1,4.0,4.0,USA,USD,acres,True,
547,27,1626246000000,SINGLE_FAMILY,0.92,"10210 Cedar Pond Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/370c7699e5f82bbb8fcf64cbc8aee6cf-p_e.jpg,1200000,,-77.300255,38.926346,RECENTLY_SOLD,51744270,2890.0,-1,4.0,4.0,USA,USD,acres,True,
548,28,1626246000000,SINGLE_FAMILY,0.35,"9906 Lindel Ln, Vienna, VA 22181",https://photos.zillowstatic.com/fp/9ff37f118bb28c2b255716c016fd246d-p_e.jpg,1232617,,-77.28758,38.897766,RECENTLY_SOLD,51770968,3140.0,-1,5.0,4.0,USA,USD,acres,True,
549,29,1626246000000,SINGLE_FAMILY,0.41,"8515 Quaint Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/51af432c98548b281d021c939a9fea72-p_e.jpg,1123000,,-77.24031,38.9079,RECENTLY_SOLD,51773738,3125.0,-1,4.0,3.0,USA,USD,acres,True,
550,30,1626073200000,SINGLE_FAMILY,0.46,"9816 Squaw Valley Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/18e6d567a35df1d33443d846a2e0d552-p_e.jpg,905000,,-77.28859,38.942722,RECENTLY_SOLD,51744771,2322.0,-1,4.0,4.0,USA,USD,sqft,True,
551,31,1626073200000,SINGLE_FAMILY,0.25,"2715 Occidental Dr, Vienna, VA 22180",https://photos.zillowstatic.com/fp/315a6b9d4e380c0090c890030a5a8e30-p_e.jpg,700000,,-77.2458,38.880184,RECENTLY_SOLD,51808713,1080.0,-1,4.0,3.0,USA,USD,sqft,True,
552,32,1626073200000,SINGLE_FAMILY,0.58,"1712 Asoleado Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/24ac806923a582e5060d0c1056a1a375-p_e.jpg,850000,,-77.28834,38.938282,RECENTLY_SOLD,51744689,1976.0,-1,4.0,3.0,USA,USD,sqft,True,
553,33,1626073200000,SINGLE_FAMILY,0.39,"300 Lewis St NW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/e3102437818ccf8eabe87c31fa9c1fc7-p_e.jpg,1075000,,-77.27389,38.89844,RECENTLY_SOLD,51770522,3664.0,-1,5.0,4.0,USA,USD,sqft,True,
554,34,1625814000000,SINGLE_FAMILY,0.34,"2420 Newton St, Vienna, VA 22181",https://photos.zillowstatic.com/fp/3129fd044dfcc5f47a5fd7096564afc3-p_e.jpg,980000,,-77.294464,38.899094,RECENTLY_SOLD,51767740,2303.0,-1,4.0,3.0,USA,USD,acres,True,
555,35,1625814000000,SINGLE_FAMILY,0.41,"414 Orleans Cir SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/0ebdfd87db332f0e274e5d2fc855808a-p_e.jpg,1748880,,-77.257576,38.88499,RECENTLY_SOLD,51803457,6668.0,-1,5.0,6.0,USA,USD,sqft,True,
556,36,1625814000000,SINGLE_FAMILY,0.19,"9929 Courthouse Woods Ct, Vienna, VA 22181",https://photos.zillowstatic.com/fp/e192a46def4f5cd9f84dd6891356d8a4-p_e.jpg,880000,,-77.28973,38.88104,RECENTLY_SOLD,51802366,2293.0,-1,4.0,3.0,USA,USD,sqft,True,
557,37,1625727600000,SINGLE_FAMILY,10018.8,"311 George St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/ebac32b81847458c956f13654e8c6bf0-p_e.jpg,1673075,,-77.24725,38.881428,RECENTLY_SOLD,51807912,5700.0,-1,6.0,6.0,USA,USD,sqft,True,
558,38,1625727600000,SINGLE_FAMILY,0.8,"1804 Batten Hollow Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/7ab89bdc835231db716d4772c1893fc8-p_e.jpg,1276000,,-77.28673,38.93317,RECENTLY_SOLD,51744608,3340.0,-1,4.0,5.0,USA,USD,acres,True,
559,39,1625641200000,SINGLE_FAMILY,0.35,"9030 Edgepark Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/be3bd160898d41e7db6a1bc10b8585cd-p_e.jpg,1230000,,-77.2603,38.93533,RECENTLY_SOLD,51744993,3042.0,-1,5.0,3.0,USA,USD,acres,True,
560,0,1625641200000,SINGLE_FAMILY,0.48,"9226 Dellwood Dr, Vienna, VA 22180",https://photos.zillowstatic.com/fp/118d712110f3d36473db84eec3047ba0-p_e.jpg,825000,,-77.26639,38.880756,RECENTLY_SOLD,51804234,1238.0,-1,4.0,3.0,USA,USD,acres,True,
561,1,1625554800000,SINGLE_FAMILY,1.06,"9698 Ferol Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/79361bc81a25456622b4c568b074805e-p_e.jpg,1322000,,-77.28253,38.932114,RECENTLY_SOLD,51744648,3605.0,-1,6.0,4.0,USA,USD,sqft,True,
562,2,1625554800000,SINGLE_FAMILY,0.46,"10203 Chestnut Oak Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/892e23a8a5eb387356c5a574c043cbc5-p_e.jpg,1175000,,-77.30044,38.96947,RECENTLY_SOLD,51723320,2944.0,-1,4.0,4.0,USA,USD,sqft,True,
563,3,1625554800000,SINGLE_FAMILY,0.33,"8503 Wolftrap Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/9664678f0b63ed7587abd1690eb50142-p_e.jpg,970000,,-77.23822,38.90819,RECENTLY_SOLD,51773756,3295.0,-1,5.0,4.0,USA,USD,acres,True,
564,4,1625554800000,SINGLE_FAMILY,0.29,"932 Park St SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/7bd69bbbde048a580f975c0f79cbd695-p_e.jpg,850000,,-77.24969,38.89371,RECENTLY_SOLD,51777238,1993.0,-1,4.0,3.0,USA,USD,sqft,True,
565,5,1625554800000,SINGLE_FAMILY,0.26,"615 Gibson Dr SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/9e84079307827d4c1b0308796d2261fe-p_e.jpg,1806423,,-77.268166,38.8895,RECENTLY_SOLD,51772189,6088.0,-1,6.0,7.0,USA,USD,acres,True,
566,6,1625554800000,SINGLE_FAMILY,0.34,"2808 Yeonas Dr, Vienna, VA 22180",https://photos.zillowstatic.com/fp/ea4dd504c138d6e592d927655921065b-p_e.jpg,775000,,-77.26151,38.879776,RECENTLY_SOLD,51804313,2100.0,-1,4.0,3.0,USA,USD,acres,True,
567,7,1625554800000,SINGLE_FAMILY,0.51,"2526 Flint Hill Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/b4d5b880fcc91e25c5bad27cb4b22a8c-p_e.jpg,1550000,,-77.281815,38.893394,RECENTLY_SOLD,51770737,5280.0,-1,5.0,6.0,USA,USD,sqft,True,
568,8,1625209200000,SINGLE_FAMILY,1.14,"9369 Campbell Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/b7d3ba9dd1b6688b845212d6bf35af58-p_e.jpg,955000,,-77.27231,38.93341,RECENTLY_SOLD,51744477,2585.0,-1,4.0,4.0,USA,USD,sqft,True,
569,9,1625209200000,SINGLE_FAMILY,0.25,"2809 Logway Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/66b210bef708c54d5435fdc1a2152e7d-p_e.jpg,695800,,-77.28607,38.88016,RECENTLY_SOLD,51801735,1568.0,-1,3.0,3.0,USA,USD,acres,True,
570,10,1625209200000,SINGLE_FAMILY,0.37,"1002 Desale St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/0d05894525a38e2a6f18361e6a273591-p_e.jpg,1729000,,-77.252426,38.88885,RECENTLY_SOLD,117486507,6088.0,-1,5.0,5.0,USA,USD,sqft,True,
571,11,1625209200000,SINGLE_FAMILY,0.39,"1006 Polly St SE, Vienna, VA 22180","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.909141540527344,-77.24435424804688&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=SkE-ye1LH1fV8kEXTSLkFin4HBw=",1775000,,-77.244354,38.90914,RECENTLY_SOLD,51773679,5701.0,-1,6.0,6.0,USA,USD,sqft,,
572,12,1625209200000,SINGLE_FAMILY,0.63,"1719 Raleigh Hill Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/50dbf1545ff1d91f068da84cbf8dae5a-p_e.jpg,1517000,,-77.30358,38.944443,RECENTLY_SOLD,51724085,6249.0,-1,5.0,5.0,USA,USD,acres,True,
573,13,1625209200000,SINGLE_FAMILY,0.57,"1811 Clovermeadow Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/497507a3cc7ec6de46219b3c7c76a45c-p_e.jpg,880000,,-77.309975,38.94206,RECENTLY_SOLD,51743592,2970.0,-1,4.0,4.0,USA,USD,acres,True,
574,14,1625122800000,SINGLE_FAMILY,10454.4,"211 Battle St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/ed7cbeae644feaeadd9baaa9195fec54-p_e.jpg,1790000,,-77.26355,38.896046,RECENTLY_SOLD,51772605,4993.0,-1,6.0,6.0,USA,USD,sqft,True,
575,15,1625122800000,SINGLE_FAMILY,10320.0,"101 Moore Ave SE, Vienna, VA 22180","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.89548110961914,-77.2568130493164&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=hfLVKcZO0OW2B9SwJJubCo-eOdg=",825000,,-77.25681,38.89548,RECENTLY_SOLD,51772443,2016.0,-1,4.0,3.0,USA,USD,sqft,,
576,16,1625122800000,SINGLE_FAMILY,4791.6,"8430 Hollis Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/ebcb249deb3b9e96cb658cf0715a166b-p_e.jpg,810000,,-77.2339,38.900063,RECENTLY_SOLD,51777611,2586.0,-1,3.0,3.0,USA,USD,sqft,True,
577,17,1625122800000,SINGLE_FAMILY,0.32265840220386,"2707 Bowling Green Dr, Vienna, VA 22180","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.880775451660156,-77.23932647705078&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=-01EW4nvQgpPdvIzUGMzBktPwVI=",22154,,-77.23933,38.880775,RECENTLY_SOLD,51808357,1768.0,-1,4.0,3.0,USA,USD,acres,,
578,18,1625036400000,SINGLE_FAMILY,1.21,"1700 Landon Hill Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/f4d4e6a9aeae4b07688e9eaee6f9e1bb-p_e.jpg,1375000,,-77.310295,38.946968,RECENTLY_SOLD,51724108,6600.0,-1,5.0,5.0,USA,USD,sqft,True,
579,19,1625036400000,SINGLE_FAMILY,5.03,"2014 Hunter Mill Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/5f9a9963d7de15d5ac3a362be9d87721-p_e.jpg,1448000,,-77.30615,38.92589,RECENTLY_SOLD,51744237,4831.0,-1,5.0,4.0,USA,USD,sqft,True,
580,20,1625036400000,SINGLE_FAMILY,0.31,"1853 Abbotsford Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/c2ff1a758b1cd36a1830e89b262a106f-p_e.jpg,870000,,-77.2715,38.920143,RECENTLY_SOLD,51745564,1976.0,-1,4.0,4.0,USA,USD,sqft,True,
581,21,1625036400000,SINGLE_FAMILY,0.61,"1704 Raleigh Hill Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/0ba9e9c71234b494ea506a10f27647f0-p_e.jpg,1600000,,-77.304665,38.94677,RECENTLY_SOLD,51724097,5000.0,-1,5.0,5.0,USA,USD,acres,True,
582,22,1625036400000,SINGLE_FAMILY,0.28,"909 Desale St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/e79767397618469b2e58de59cd4b9b93-p_e.jpg,1480728,,-77.25648,38.892155,RECENTLY_SOLD,51772419,4452.0,-1,5.0,5.0,USA,USD,sqft,True,
583,23,1625036400000,SINGLE_FAMILY,0.53,"525 Nelson Dr NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/67f45f41f7bcb6943b91624d694383d8-p_e.jpg,1575000,,-77.260605,38.91369,RECENTLY_SOLD,51769853,5874.0,-1,4.0,4.0,USA,USD,acres,True,
584,24,1625036400000,SINGLE_FAMILY,0.32,"9370 Robnel Pl, Vienna, VA 22182",https://photos.zillowstatic.com/fp/dfeeb2c41ccc94e844b94ccba791bf28-p_e.jpg,925000,,-77.26972,38.9532,RECENTLY_SOLD,51725783,2472.0,-1,4.0,4.0,USA,USD,sqft,True,
585,25,1625036400000,SINGLE_FAMILY,1.41,"9920 Coach Rd, Vienna, VA 22181","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.91757583618164,-77.28888702392578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=nyroSodS2YUZy9689F21s5KBX3c=",985000,,-77.28889,38.917576,RECENTLY_SOLD,51745466,2824.0,-1,4.0,3.0,USA,USD,sqft,,
586,26,1625036400000,SINGLE_FAMILY,0.61,"9900 Woodrow St, Vienna, VA 22181",https://photos.zillowstatic.com/fp/55c87aaa4992f28ee0fb2664ea4244a9-p_e.jpg,875000,,-77.288956,38.9067,RECENTLY_SOLD,51768473,2348.0,-1,5.0,3.0,USA,USD,acres,True,
587,27,1625036400000,SINGLE_FAMILY,0.34435261707989,"1513 Snughill Ct, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.935726165771484,-77.26031494140625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=RMzQ8ciPy15Hh9y1HAdiB0bHaf0=",1000000,,-77.260315,38.935726,RECENTLY_SOLD,51745010,2406.0,-1,3.0,2.5,USA,USD,acres,,
588,28,1625036400000,SINGLE_FAMILY,0.27,"8328 Carnegie Dr, Vienna, VA 22180",https://photos.zillowstatic.com/fp/17c0bfc55ea97a1498e0d0c5670deaa6-p_e.jpg,740500,,-77.23258,38.88336,RECENTLY_SOLD,51808145,2742.0,-1,4.0,3.0,USA,USD,acres,True,
589,29,1625036400000,SINGLE_FAMILY,0.54,"626 Hillcrest Dr SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/6ba882eeb583ec411e59514c6c9c8912-p_e.jpg,3200000,,-77.26371,38.89218,RECENTLY_SOLD,51772287,9065.0,-1,7.0,9.0,USA,USD,acres,True,True
590,30,1624950000000,SINGLE_FAMILY,0.46,"2406 Rocky Branch Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/22223cf8cff0316c145bebd9ec86e37d-p_e.jpg,1050000,,-77.29321,38.901443,RECENTLY_SOLD,51767940,3605.0,-1,6.0,4.0,USA,USD,sqft,True,
591,31,1624950000000,SINGLE_FAMILY,0.27734159779614,"2436 Drexel St, Vienna, VA 22180","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.88966369628906,-77.23457336425781&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=cZVdJFdf5SGOl1N9GQzkzbwBN-k=",865000,,-77.23457,38.889664,RECENTLY_SOLD,51777011,2402.0,-1,4.0,3.0,USA,USD,acres,,
592,32,1624950000000,SINGLE_FAMILY,0.29,"420 Echols St SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/25d0721224a6e739e17b9775f7840b67-p_e.jpg,725000,,-77.25226,38.904533,RECENTLY_SOLD,51769803,2388.0,-1,4.0,3.0,USA,USD,acres,True,
593,33,1624950000000,SINGLE_FAMILY,0.26299357208448,"2424 Jackson Pkwy, Vienna, VA 22180","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.89090347290039,-77.23580169677734&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=stDNH3kn95UnyF94C-BMKYeNVPg=",712500,,-77.2358,38.890903,RECENTLY_SOLD,51776931,1228.0,-1,4.0,3.0,USA,USD,acres,,
594,34,1624950000000,SINGLE_FAMILY,10018.8,"1420 Desale St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/c66d1b5a00bceb7131cbbae08b36ce33-p_e.jpg,1410000,,-77.24477,38.88534,RECENTLY_SOLD,51808063,4856.0,-1,6.0,5.0,USA,USD,sqft,True,
595,35,1624950000000,SINGLE_FAMILY,10018.8,"706 Meadow Ln SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/1489aff06c9dcb91060ead9c41250bb2-p_e.jpg,1728000,,-77.26807,38.88851,RECENTLY_SOLD,51803941,4410.0,-1,6.0,6.0,USA,USD,sqft,True,
596,36,1624950000000,SINGLE_FAMILY,0.37,"8608 Acorn Cir, Vienna, VA 22180",https://photos.zillowstatic.com/fp/9552a192d94942fd4d58a994996eae1f-p_e.jpg,1949900,,-77.242645,38.885185,RECENTLY_SOLD,51807859,8193.0,-1,7.0,9.0,USA,USD,acres,True,True
597,37,1624863600000,SINGLE_FAMILY,,"410 Pine St SE SUITE 150, Vienna, VA 22180","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.90734100341797,-77.25604248046875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=88jhbHk0Koblsnk6Aw1ik9OfhFk=",860000,,-77.25604,38.90734,RECENTLY_SOLD,2070995824,,-1,,,USA,USD,,,
598,38,1624863600000,SINGLE_FAMILY,0.27,"1625 Crim Dell Ln, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.92778015136719,-77.25664520263672&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=hiGd-5OI78i3lJV-I3devX3oaD0=",1748165,,-77.256645,38.92778,RECENTLY_SOLD,306650219,4808.0,-1,5.0,4.0,USA,USD,acres,,
599,39,1624863600000,SINGLE_FAMILY,10018.8,"208 Whispering Wind Ct SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/2ec11dc6ef5a8f6d58e5d62bbdba035a-p_e.jpg,1051000,,-77.25672,38.900288,RECENTLY_SOLD,51773152,2204.0,-1,4.0,4.0,USA,USD,sqft,True,
600,0,1624863600000,SINGLE_FAMILY,2.02,"1508 Crowell Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/fc640c38d8c00fb9f73912150e3f1d8f-p_e.jpg,950000,,-77.30292,38.9556,RECENTLY_SOLD,51723933,2508.0,-1,4.0,4.0,USA,USD,sqft,True,
601,1,1624604400000,SINGLE_FAMILY,0.27,"2630 Bowdoin Cir, Vienna, VA 22180",https://photos.zillowstatic.com/fp/29e0f60b699d3ba38e9f05dd75ed1ea1-p_e.jpg,785000,,-77.23323,38.884087,RECENTLY_SOLD,51808150,2280.0,-1,4.0,3.0,USA,USD,acres,True,
602,2,1624604400000,SINGLE_FAMILY,0.96,"1327 Hunter Mill Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/7d6b28f933c5a32f8b03fd50f6df1079-p_e.jpg,1001400,,-77.30968,38.967743,RECENTLY_SOLD,51723298,3829.0,-1,4.0,4.0,USA,USD,acres,True,
603,3,1624518000000,SINGLE_FAMILY,0.39,"9633 Cinnamon Creek Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/b81f8348d4dc383956c1bcf4bf329419-p_e.jpg,935000,,-77.276276,38.943485,RECENTLY_SOLD,51744547,2544.0,-1,4.0,3.0,USA,USD,acres,True,
604,4,1624518000000,SINGLE_FAMILY,0.28,"8806 Skokie Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/4888b84208dd7f28ec6d606c7f63473b-p_e.jpg,1120000,,-77.25057,38.924732,RECENTLY_SOLD,51746259,3039.0,-1,4.0,4.0,USA,USD,sqft,True,
605,5,1624518000000,SINGLE_FAMILY,9147.6,"1406 Stanbridge Pl, Vienna, VA 22182",https://photos.zillowstatic.com/fp/c6516baec46cc3b3218b5fac10c95788-p_e.jpg,1550000,,-77.2498,38.93627,RECENTLY_SOLD,51745323,6081.0,-1,7.0,5.0,USA,USD,sqft,True,
606,6,1624518000000,SINGLE_FAMILY,0.31,"2507 Jackson Pkwy, Vienna, VA 22180",https://photos.zillowstatic.com/fp/c367218e3452ecd1e66deff649b88772-p_e.jpg,790000,,-77.23499,38.88811,RECENTLY_SOLD,51808617,2228.0,-1,4.0,3.0,USA,USD,sqft,True,
607,7,1624518000000,SINGLE_FAMILY,8913.0,"8659 Poplar Glen Ct, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.9111213684082,-77.24573516845703&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=oNx6iJruBeyFu74nwIUM8HnBHKk=",500000,,-77.245735,38.91112,RECENTLY_SOLD,51773823,1895.0,-1,3.0,3.0,USA,USD,sqft,,
608,8,1624431600000,SINGLE_FAMILY,0.86737832874197,"9198 Farber Forge Ct, Great Falls, VA 22102","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.95474624633789,-77.26018524169922&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=kHexiv0uLD408obwlf90Qvse1_g=",2413463,,-77.260185,38.954746,RECENTLY_SOLD,306650173,4309.0,-1,4.0,6.0,USA,USD,acres,,
609,9,1624431600000,SINGLE_FAMILY,0.5,"9405 Old Courthouse Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/310158ee0c3f483577b16e69af874967-p_e.jpg,1450000,,-77.269844,38.9279,RECENTLY_SOLD,51746288,5398.0,-1,5.0,5.0,USA,USD,acres,True,
